Address,Rooms,Floor,Square,Price,Day,Month,Year
רוגוזין 37,4.0,1,81.0,444000.0,17,6,1998
ארן זלמן 7,3.0,3,61.0,393000.0,9,6,1998
רוגוזין 55,5.0,8,118.0,821000.0,7,6,1998
דקר 5,4.0,1,94.0,795000.0,19,5,1998
ארן זלמן 10,5.0,3,110.0,619000.0,22,4,1998
ארן זלמן 1,4.0,1,85.0,452000.0,20,4,1998
הצוללים 6,5.0,3,141.0,828000.0,1,4,1998
ארן זלמן 7,3.0,1,61.0,401000.0,15,3,1998
רוגוזין 58,4.0,1,94.0,502000.0,15,3,1998
בן אליעזר אריה 27,4.0,5,78.0,451000.0,10,3,1998
קרן היסוד 19,3.0,2,70.0,412000.0,8,3,1998
שפירא משה חיים 9,5.0,7,120.0,770000.0,1,3,1998
האלמוגים 10,5.0,1,99.0,796000.0,1,3,1998
רוגוזין 54,4.0,1,94.0,504000.0,23,2,1998
בן אליעזר אריה 20,3.0,3,72.0,431000.0,15,2,1998
רוגוזין 54,5.0,7,123.0,722000.0,8,2,1998
הצוללים 7,4.0,7,108.0,732000.0,27,1,1998
שפירא משה חיים 19,3.0,6,70.0,444000.0,21,1,1998
קרן היסוד 18,4.0,2,106.0,554000.0,13,1,1998
בן אליעזר אריה 7,4.0,4,90.0,498000.0,12,1,1998
ארן זלמן 4,4.0,6,84.0,525000.0,5,1,1998
השייטים 4,4.0,6,87.0,512000.0,1,1,1998
