Address,Rooms,Floor,Square,Price,Day,Month,Year
אלבז נתן 26,2.0,2,58.0,233000.0,15,10,1998
ציזלינג 4,3.0,3,49.0,364000.0,13,10,1998
ציזלינג 2,3.0,2,49.0,314000.0,4,10,1998
אלבז נתן 32,3.0,3,67.0,367000.0,1,10,1998
ציזלינג 8,3.0,1,40.0,364000.0,1,9,1998
מיכשוילי 8,4.0,4,78.0,443000.0,19,8,1998
אלבז נתן 32,4.0,5,77.0,372000.0,10,8,1998
מיכשוילי 24,3.0,2,57.0,328000.0,6,8,1998
מיכשוילי 18,4.0,4,78.0,446000.0,23,7,1998
אלבז נתן 36,3.0,2,67.0,384000.0,15,7,1998
אלבז נתן 34,4.0,5,77.0,387000.0,15,7,1998
בן יוסף שלמה 9,3.0,1,75.0,403000.0,9,7,1998
מיכשוילי 6,4.0,1,68.0,374000.0,5,7,1998
אלבז נתן 32,4.0,3,77.0,490000.0,5,4,1998
אלבז נתן 10,2.0,2,45.0,315000.0,25,3,1998
שפירא אברהם 21,3.0,1,58.0,179000.0,19,3,1998
אלבז נתן 28,2.0,2,46.0,304000.0,9,3,1998
מיכשוילי 12,3.0,2,62.0,419000.0,8,3,1998
בן יוסף שלמה 14,3.0,3,64.0,354000.0,29,1,1998
