Address,Rooms,Floor,Square,Price,Day,Month,Year
הרב קוק 19,3.0,7,54.0,1030000.0,9,8,2018
שבי ציון 32,4.0,5,89.0,1000000.0,6,8,2018
הרב קוק 5,3.0,2,63.0,850000.0,3,8,2018
"רמב""ם 5",2.0,2,52.0,945000.0,30,7,2018
קבוץ גלויות 31,2.0,1,39.0,825000.0,25,7,2018
הרב קוק 45,4.0,6,75.0,1360000.0,18,7,2018
הרב קוק 47,3.0,6,54.0,1040000.0,17,7,2018
הרב קוק 39,3.0,8,54.0,1370000.0,11,7,2018
הרב קוק 39,3.0,4,54.0,1160000.0,9,7,2018
הרב קוק 39,3.0,3,54.0,517000.0,8,7,2018
בורוכוב 8,3.0,0,70.0,840000.0,4,7,2018
סטרומה 7,3.0,3,68.0,1160000.0,2,7,2018
המעפילים 2,4.0,1,97.0,1350000.0,2,7,2018
המעפילים 34,2.5,3,39.0,960000.0,29,6,2018
יורדי הסירה 2,3.0,1,33.0,1080000.0,27,6,2018
שבי ציון 37,3.0,2,68.0,1190000.0,21,6,2018
המעפילים 20,2.0,0,39.0,800000.0,17,6,2018
יוספטל 6,3.0,4,68.0,970000.0,12,6,2018
הרב מימון 7,2.0,0,39.0,800000.0,12,6,2018
הרב קוק 17,3.0,0,56.0,600000.0,10,6,2018
המעפילים 62,4.0,6,110.0,1350000.0,7,6,2018
קבוץ גלויות 4,3.0,1,60.0,900000.0,4,6,2018
שבי ציון 32,3.0,5,69.0,800000.0,1,6,2018
יוספטל 6,3.0,3,68.0,1020000.0,1,6,2018
אבן גבירול 15,3.0,3,54.0,935000.0,24,5,2018
הרב קוק 35,3.0,4,55.0,925000.0,21,5,2018
שבי ציון 41,3.0,5,66.0,1244000.0,17,5,2018
הרב הרצוג 3,2.0,0,39.0,848000.0,14,5,2018
אבן גבירול 15,3.0,3,54.0,920000.0,9,5,2018
"רמב""ם 2",3.0,2,65.0,1200000.0,6,5,2018
הרב מימון 23,2.0,1,39.0,596000.0,6,5,2018
אבן גבירול 15,2.5,2,54.0,930000.0,16,4,2018
המעפילים 62,4.0,2,110.0,1250000.0,10,4,2018
המעפילים 56,3.0,3,58.0,1040000.0,10,4,2018
"רמב""ם 5",2.5,4,52.0,870000.0,21,3,2018
אבן גבירול 7,2.0,0,39.0,820000.0,15,3,2018
הרב קוק 47,3.0,4,54.0,990000.0,12,3,2018
הרב קוק 39,3.0,4,54.0,1350000.0,25,2,2018
קבוץ גלויות 27,2.0,2,51.0,800000.0,20,2,2018
הרב מימון 7,2.0,1,39.0,850000.0,19,2,2018
הרב קוק 14,2.0,3,44.0,770000.0,12,2,2018
הרב קוק 29,3.0,2,54.0,990000.0,11,2,2018
הרב קוק 29,3.0,2,54.0,1040000.0,7,2,2018
בורוכוב 22,3.0,2,59.0,935000.0,6,2,2018
קבוץ גלויות 18,2.0,2,42.0,845000.0,4,2,2018
המעפילים 62,4.0,6,110.0,1340000.0,4,2,2018
קבוץ גלויות 9,2.0,1,39.0,137000.0,1,2,2018
קבוץ גלויות 19,3.0,0,53.0,1000000.0,1,2,2018
קבוץ גלויות 33,3.0,3,51.0,700000.0,1,2,2018
המעפילים 4,3.0,2,63.0,1010000.0,29,1,2018
יורדי הסירה 6,3.0,4,50.0,960000.0,28,1,2018
הרב קוק 45,4.0,5,90.0,1348000.0,22,1,2018
הרב קוק 41,3.0,4,79.0,1130000.0,22,1,2018
אבן גבירול 12,2.0,0,36.0,1030000.0,17,1,2018
"רמב""ם 16",2.0,1,42.0,900000.0,16,1,2018
אבן גבירול 7,2.0,2,39.0,800000.0,11,1,2018
הרב קוק 17,3.0,3,56.0,830000.0,9,1,2018
אבן גבירול 2,2.5,3,49.0,820000.0,4,1,2018
הרב קוק 3,3.0,4,63.0,1125000.0,4,1,2018
הרב קוק 45,4.0,6,102.0,1348000.0,3,1,2018
הרב קוק 14,2.0,3,44.0,700000.0,28,12,2017
יוספטל 6,3.0,2,80.0,900000.0,25,12,2017
קבוץ גלויות 6,3.0,1,66.0,1000000.0,20,12,2017
שבי ציון 32,3.0,7,69.0,970000.0,19,12,2017
הרב קוק 39,3.0,3,54.0,1330000.0,18,12,2017
קבוץ גלויות 27,3.0,2,72.0,1100000.0,17,12,2017
אבן גבירול 23,3.0,3,54.0,970000.0,14,12,2017
"רמב""ם 10",2.0,2,39.0,283000.0,12,12,2017
מקלנבורג 4,3.0,0,54.0,485000.0,12,12,2017
המעפילים 44,2.0,1,42.0,870000.0,12,12,2017
בורוכוב 12,2.0,0,39.0,900000.0,12,12,2017
הרב קוק 39,3.0,2,54.0,330000.0,10,12,2017
"רמב""ם 10",2.0,0,39.0,492000.0,10,12,2017
קבוץ גלויות 6,3.0,4,60.0,1070000.0,8,12,2017
הרב קוק 29,3.0,6,54.0,990000.0,6,12,2017
הרב קוק 41,4.0,5,78.0,1300000.0,5,12,2017
הרב קוק 14,2.0,3,44.0,729000.0,5,12,2017
המעפילים 6,3.0,4,63.0,1200000.0,29,11,2017
הרב הרצוג 3,2.0,2,39.0,750000.0,27,11,2017
מקלנבורג 8,2.0,0,44.0,435000.0,26,11,2017
הרב קוק 39,3.0,7,54.0,1320000.0,26,11,2017
בורוכוב 20,2.0,2,39.0,343000.0,21,11,2017
אבן גבירול 2,2.0,1,49.0,572000.0,21,11,2017
הרב קוק 17,3.0,2,56.0,950000.0,19,11,2017
הרב קוק 17,3.0,1,56.0,904000.0,16,11,2017
קבוץ גלויות 39,3.0,1,72.0,1080000.0,15,11,2017
סטרומה 7,3.0,1,68.0,1130000.0,13,11,2017
אבן גבירול 1,4.0,7,98.0,1450000.0,6,11,2017
הרב קוק 29,3.0,4,54.0,1018000.0,6,11,2017
הרב קוק 39,3.0,3,54.0,1300000.0,5,11,2017
המעפילים 62,3.0,3,100.0,1500000.0,1,11,2017
אגדיר 9,2.0,0,42.0,820000.0,30,10,2017
אבן גבירול 21,3.0,2,54.0,429000.0,24,10,2017
הרב מימון 19,2.0,2,42.0,835000.0,24,10,2017
המעפילים 1,3.0,1,63.0,1060000.0,24,10,2017
יצחק שדה 2,2.0,3,52.0,750000.0,22,10,2017
המעפילים 2,4.0,6,97.0,1150000.0,22,10,2017
הרב קוק 17,3.0,3,56.0,930000.0,9,10,2017
הרב קוק 12,2.0,0,44.0,890000.0,28,9,2017
קבוץ גלויות 13,2.0,0,39.0,850000.0,27,9,2017
המעפילים 42,2.0,2,42.0,450000.0,19,9,2017
המעפילים 56,3.0,3,58.0,925000.0,19,9,2017
יצחק שדה 2,2.0,4,52.0,284000.0,12,9,2017
בורוכוב 18,2.0,1,39.0,596000.0,12,9,2017
הרב מימון 23,2.0,0,39.0,845000.0,10,9,2017
"רמב""ם 5",4.0,6,86.0,1150000.0,7,9,2017
המעפילים 7,4.0,7,102.0,1600000.0,6,9,2017
קבוץ גלויות 21,3.0,2,76.0,1100000.0,31,8,2017
המעפילים 6,3.0,1,63.0,1030000.0,29,8,2017
בורוכוב 22,3.0,1,59.0,960000.0,17,8,2017
הרב קוק 14,2.0,0,44.0,850000.0,13,8,2017
הרב מימון 25,2.5,3,42.0,815000.0,3,8,2017
סטרומה 7,4.0,5,90.0,1345000.0,31,7,2017
הרב קוק 29,3.0,5,54.0,341000.0,27,7,2017
אבן גבירול 9,2.0,1,39.0,1060000.0,23,7,2017
המעפילים 1,3.0,3,63.0,900000.0,19,7,2017
אבן גבירול 1,4.0,2,95.0,1250000.0,18,7,2017
יצחק שדה 2,2.0,4,52.0,750000.0,16,7,2017
המעפילים 15,4.0,5,103.0,1150000.0,14,7,2017
אגדיר 13,2.0,2,42.0,840000.0,10,7,2017
הרב מימון 23,2.0,2,39.0,600000.0,5,7,2017
קבוץ גלויות 39,3.0,1,72.0,1050000.0,4,7,2017
"רמב""ם 8",2.0,2,39.0,780000.0,3,7,2017
"רמב""ם 16",2.0,3,42.0,840000.0,27,6,2017
המעפילים 8,3.0,3,63.0,1020000.0,27,6,2017
קבוץ גלויות 8,3.0,1,58.0,799000.0,21,6,2017
הרב הרצוג 3,2.0,2,39.0,870000.0,21,6,2017
קבוץ גלויות 4,3.0,1,59.0,700000.0,14,6,2017
"רמב""ם 8",2.0,2,39.0,780000.0,13,6,2017
המעפילים 26,3.0,2,64.0,1050000.0,13,6,2017
המעפילים 13,3.0,2,54.0,1020000.0,11,6,2017
"רמב""ם 9",2.0,1,39.0,860000.0,4,6,2017
שבי ציון 41,4.0,3,74.0,1150000.0,4,6,2017
שבי ציון 39,3.5,3,66.0,1155000.0,4,6,2017
המעפילים 20,2.5,3,39.0,870000.0,28,5,2017
אבן גבירול 19,2.5,1,39.0,800000.0,28,5,2017
קבוץ גלויות 31,4.0,0,88.0,550000.0,24,5,2017
הרב קוק 33,3.0,4,50.0,1000000.0,23,5,2017
דרור 6,3.0,1,75.0,1900000.0,22,5,2017
יוספטל 5,2.0,2,49.0,920000.0,19,5,2017
המעפילים 7,5.0,1,104.0,1300000.0,18,5,2017
סולד הנריטה 4,2.0,1,39.0,825000.0,16,5,2017
המעפילים 58,3.0,3,50.0,1270000.0,15,5,2017
המעפילים 7,5.0,6,104.0,1320000.0,14,5,2017
אבן גבירול 18,2.0,0,36.0,309000.0,7,5,2017
הרב קוק 29,3.0,4,54.0,850000.0,1,5,2017
הרב קוק 25,2.0,4,40.0,930000.0,27,4,2017
המעפילים 7,5.0,5,104.0,1350000.0,26,4,2017
הרב מימון 7,2.0,2,39.0,284000.0,18,4,2017
שבי ציון 39,3.0,3,68.0,1065000.0,12,4,2017
קבוץ גלויות 4,2.0,3,42.0,324000.0,6,4,2017
הרב קוק 3,4.0,7,100.0,1300000.0,6,4,2017
אבן גבירול 23,3.0,1,54.0,920000.0,5,4,2017
הרב קוק 29,3.0,3,54.0,600000.0,4,4,2017
הרב מימון 15,2.0,1,39.0,481000.0,2,4,2017
הרב קוק 41,3.0,1,61.0,454000.0,28,3,2017
הרב קוק 17,3.0,3,56.0,960000.0,28,3,2017
קבוץ גלויות 14,2.0,2,42.0,680000.0,19,3,2017
הרב קוק 21,2.0,2,40.0,720000.0,16,3,2017
קבוץ גלויות 8,3.0,2,58.0,1000000.0,8,3,2017
"רמב""ם 2",3.0,2,66.0,1050000.0,8,3,2017
אגדיר 5,2.5,0,42.0,800000.0,28,2,2017
קבוץ גלויות 18,3.0,0,74.0,950000.0,27,2,2017
הרב קוק 15,3.5,3,64.0,1080000.0,27,2,2017
הרב קוק 3,3.0,3,63.0,1050000.0,16,2,2017
המעפילים 34,2.0,0,39.0,429000.0,14,2,2017
יצחק שדה 7,4.0,0,88.0,1000000.0,8,2,2017
הרב מימון 18,4.0,0,99.0,900000.0,5,2,2017
יצחק שדה 2,2.0,1,52.0,600000.0,1,2,2017
בורוכוב 18,3.0,0,59.0,700000.0,31,1,2017
קבוץ גלויות 13,2.0,0,39.0,844000.0,23,1,2017
הרב קוק 3,3.0,3,63.0,1020000.0,22,1,2017
המעפילים 6,3.0,1,63.0,1050000.0,22,1,2017
המעפילים 1,3.0,2,63.0,700000.0,16,1,2017
המעפילים 44,2.0,3,42.0,425000.0,15,1,2017
קבוץ גלויות 12,2.0,0,42.0,305000.0,15,1,2017
ילין דוד 4,4.0,0,108.0,1375000.0,9,1,2017
הרב קוק 39,3.0,2,54.0,1050000.0,5,1,2017
קבוץ גלויות 21,3.0,1,76.0,1100000.0,4,1,2017
קבוץ גלויות 14,3.0,0,66.0,900000.0,1,1,2017
המעפילים 26,3.0,1,64.0,1000000.0,1,1,2017
שבי ציון 39,3.0,1,78.0,1095000.0,1,1,2017
הרב קוק 19,3.0,3,54.0,700000.0,29,12,2016
הרב מימון 5,4.0,1,85.0,1446000.0,28,12,2016
סטרומה 7,3.0,2,68.0,960000.0,26,12,2016
המעפילים 58,3.0,3,50.0,335000.0,25,12,2016
הרב מימון 27,2.0,2,42.0,860000.0,22,12,2016
הרב קוק 12,2.0,3,44.0,800000.0,21,12,2016
אבן גבירול 25,3.0,2,54.0,920000.0,16,12,2016
הרב קוק 14,2.0,0,44.0,835000.0,15,12,2016
המעפילים 6,3.0,3,63.0,920000.0,13,12,2016
הרב מימון 13,2.0,1,42.0,600000.0,12,12,2016
יוספטל 9,2.0,0,49.0,1060000.0,8,12,2016
הרב מימון 11,1.0,0,36.0,374000.0,4,12,2016
"רמב""ם 11",2.0,1,39.0,800000.0,1,12,2016
הרב קוק 43,3.0,1,55.0,950000.0,24,11,2016
"רמב""ם 14",2.0,3,42.0,700000.0,24,11,2016
שבי ציון 32,4.0,5,89.0,1240000.0,22,11,2016
הרב קוק 25,2.0,4,40.0,805000.0,21,11,2016
מקלנבורג 8,2.0,1,44.0,465000.0,8,11,2016
הרב מימון 1,2.0,1,42.0,850000.0,3,11,2016
